Date,coke,pepsi
19/09/1994,29,16.6875
20/09/1994,28.3125,16.25
21/09/1994,28,16.25
22/09/1994,28,16.3125
23/09/1994,28.25,16.25
26/09/1994,28.25,16.5
27/09/1994,29.125,16.375
28/09/1994,29.25,16.6875
29/09/1994,29.25,16.5625
30/09/1994,28.75,16.5625
3/10/1994,29.75,16.8125
4/10/1994,28,16.3125
5/10/1994,27.5,16.6875
6/10/1994,27.25,16.5
7/10/1994,28,16.125
10/10/1994,27,16.25
11/10/1994,27,17.375
12/10/1994,27,17.25
13/10/1994,27.5,17.25
14/10/1994,27.5,17.0625
17/10/1994,27.5,17.0625
18/10/1994,27.25,17
19/10/1994,27.25,17.375
20/10/1994,27.25,17.125
21/10/1994,27.25,17.1875
24/10/1994,27.25,17
25/10/1994,27.25,17.125
26/10/1994,27.75,17.375
27/10/1994,26.5,17.4375
28/10/1994,26.25,17.5625
31/10/1994,26.75,17.5
1/11/1994,26,17.75
2/11/1994,26.5,17.625
3/11/1994,26.25,17.8125
4/11/1994,26.25,17.6875
7/11/1994,25.75,17.8125
8/11/1994,26.25,17.9375
9/11/1994,26,17.8125
10/11/1994,25.5,17.625
11/11/1994,25.5,18.4375
14/11/1994,25.5,18.5625
15/11/1994,25,18.375
16/11/1994,25,18.375
17/11/1994,25,18.5
18/11/1994,25,18.3125
21/11/1994,25,18.4375
22/11/1994,24.75,18
23/11/1994,24.75,17.75
25/11/1994,24,17.9375
28/11/1994,24,18
29/11/1994,24.125,17.9375
30/11/1994,24.75,17.625
1/12/1994,24.375,17.5625
2/12/1994,24,17.9375
5/12/1994,24.75,18.0625
6/12/1994,24.125,17.9375
7/12/1994,24.25,17.9375
8/12/1994,24.375,17.5625
9/12/1994,24.75,17.625
12/12/1994,24.5,17.875
13/12/1994,24.75,17.875
14/12/1994,24.25,17.8125
15/12/1994,24.75,17.9375
16/12/1994,24.625,18.375
19/12/1994,24.25,18.3125
20/12/1994,24.25,18.125
21/12/1994,24.25,18.1875
22/12/1994,24.5,18.125
23/12/1994,25.5,18.125
27/12/1994,26.5,18.375
28/12/1994,26,18.3125
29/12/1994,26,18.3125
30/12/1994,26.5,18.125
3/01/1995,26,18
4/01/1995,26.375,17.75
5/01/1995,26.75,17.375
6/01/1995,26.75,17.375
9/01/1995,27,17.4375
10/01/1995,27.75,17.25
11/01/1995,27.625,17
12/01/1995,27.5,16.9375
13/01/1995,28,17.125
16/01/1995,28.3125,17.3125
17/01/1995,28.375,17.5625
18/01/1995,27.75,17.3125
19/01/1995,28.25,17.25
20/01/1995,27.5,17.1875
23/01/1995,27.5,17.375
24/01/1995,27.375,17.5
25/01/1995,27.75,17.75
26/01/1995,28,17.8125
27/01/1995,28,18.1875
30/01/1995,28,18.1875
31/01/1995,27.25,18.4375
1/02/1995,27.25,18.5625
2/02/1995,27.25,19
3/02/1995,27.25,19.4375
6/02/1995,28,19.3125
7/02/1995,28,18.9375
8/02/1995,27.375,18.4375
9/02/1995,27.25,18.4375
10/02/1995,27.625,18.75
13/02/1995,27.25,18.5
14/02/1995,27.25,19.3125
15/02/1995,27.25,19.1875
16/02/1995,28,19.3125
17/02/1995,27.75,19.3125
21/02/1995,28.25,19.5
22/02/1995,28.25,19.5
23/02/1995,27.5,19.625
24/02/1995,27.75,19.8125
27/02/1995,27.375,19.375
28/02/1995,28,19.5625
1/03/1995,27.5,19.375
2/03/1995,27.75,19.375
3/03/1995,27.25,19.4375
6/03/1995,27.25,19.625
7/03/1995,27.75,19.1875
8/03/1995,27.25,19.0625
9/03/1995,27.75,19.25
10/03/1995,27.5,19.875
13/03/1995,27.75,19.75
14/03/1995,27.5,19.875
15/03/1995,27.5,19.9375
16/03/1995,27.5,20
17/03/1995,28,20.0625
20/03/1995,27.5,20.125
21/03/1995,28.25,20.375
22/03/1995,28.25,20.4375
23/03/1995,28.75,20.3125
24/03/1995,28.75,20.125
27/03/1995,29,20.1875
28/03/1995,28.5,20.125
29/03/1995,28.5,20.0625
30/03/1995,28.5,19.5
31/03/1995,29.25,19.5625
3/04/1995,29.25,19.8125
4/04/1995,29.25,19.9375
5/04/1995,29.75,20
6/04/1995,29.75,19.9375
7/04/1995,29.25,19.9375
10/04/1995,29.875,20.1875
11/04/1995,30.375,20.1875
12/04/1995,30,20.4375
13/04/1995,30,20.5
17/04/1995,30,20.25
18/04/1995,30,20.5
19/04/1995,29.625,20.25
20/04/1995,29.375,20.1875
21/04/1995,30.25,20.625
24/04/1995,30,20.6875
25/04/1995,30.625,20.625
26/04/1995,30.75,20.8125
27/04/1995,32,20.5625
28/04/1995,32,20.8125
1/05/1995,31.875,21
2/05/1995,31.5,21.5
3/05/1995,31.875,22.375
4/05/1995,31.5,22.4375
5/05/1995,31.25,22.1875
8/05/1995,31.25,22.5625
9/05/1995,31.25,22.3125
10/05/1995,31.625,22.8125
11/05/1995,31.25,22.8125
12/05/1995,31.25,22.1875
15/05/1995,31.25,22.875
16/05/1995,31.25,22.6875
17/05/1995,32,22.6875
18/05/1995,32,22.0625
19/05/1995,32,22.4375
22/05/1995,32,22.375
23/05/1995,32.375,22.75
24/05/1995,32,23.5
25/05/1995,32,23.25
26/05/1995,32.25,23.25
30/05/1995,32.25,23.6875
31/05/1995,32.125,24.5
1/06/1995,31.75,24.0625
2/06/1995,32,23.625
5/06/1995,32,23.25
6/06/1995,31.75,23.0625
7/06/1995,32,23.0625
8/06/1995,31.75,23.4375
9/06/1995,31.75,23.4375
12/06/1995,32.25,23.4375
13/06/1995,31.5,23.375
14/06/1995,31.5,23.5
15/06/1995,32.25,23.25
16/06/1995,32.25,23.3125
19/06/1995,32.25,23.3125
20/06/1995,31.5,23.4375
21/06/1995,31.5,23.4375
22/06/1995,32,23.625
23/06/1995,31.25,23.5
26/06/1995,31.5,23.4375
27/06/1995,31.75,22.8125
28/06/1995,31,22.8125
29/06/1995,31.75,22.9375
30/06/1995,31,22.75
3/07/1995,31,22.5625
5/07/1995,31.75,21.9375
6/07/1995,31.625,22
7/07/1995,31.5,21.9375
10/07/1995,32.25,22
11/07/1995,31.25,22.0625
12/07/1995,32.25,22.3125
13/07/1995,32.75,22.625
14/07/1995,32,22.6875
17/07/1995,33.5,22.625
18/07/1995,33.5,22.5625
19/07/1995,33.25,22.3125
20/07/1995,33.25,21.9375
21/07/1995,34,22.1875
24/07/1995,33.75,22.4375
25/07/1995,33.5,22.8125
26/07/1995,33.5,23.3125
27/07/1995,33.5,23.125
28/07/1995,34.25,23.25
31/07/1995,34.75,23.4375
1/08/1995,34.125,23.25
2/08/1995,34.75,23.0625
3/08/1995,34,22.8125
4/08/1995,33.8125,23
7/08/1995,34.625,23.25
8/08/1995,34.25,23.25
9/08/1995,34.75,23.125
10/08/1995,34.375,23.0625
11/08/1995,34.75,23.125
14/08/1995,34.5,23.5
15/08/1995,34.75,23.375
16/08/1995,34.25,22.9375
17/08/1995,34.75,22.625
18/08/1995,34.25,22.6875
21/08/1995,34.75,22.625
22/08/1995,34.25,22.5625
23/08/1995,34.125,22.3125
24/08/1995,33.5,22.75
25/08/1995,33.5,22.75
28/08/1995,34,22.6875
29/08/1995,34,22.625
30/08/1995,34,22.875
31/08/1995,33.25,22.625
1/09/1995,33.75,22.75
5/09/1995,33.25,23.125
6/09/1995,33.75,23.125
7/09/1995,33.75,23.0625
8/09/1995,33.25,22.875
11/09/1995,33.25,23.125
12/09/1995,33.25,23.75
13/09/1995,33.625,24.375
14/09/1995,33.25,24.625
15/09/1995,33.5,24.875
18/09/1995,35,25.4375
19/09/1995,34.25,25.3125
20/09/1995,35,25.5
21/09/1995,35,25.125
22/09/1995,35,25.625
25/09/1995,34.75,25.9375
26/09/1995,34.75,25.875
27/09/1995,34.5,25.5625
28/09/1995,34.5,25.625
29/09/1995,35.25,25.5
2/10/1995,34.5,25.5
3/10/1995,34.25,26
4/10/1995,34.25,26.6875
5/10/1995,35,26.125
6/10/1995,34.375,26
9/10/1995,33.875,25.875
10/10/1995,34,25.9375
11/10/1995,33.5,25.875
12/10/1995,33.25,25.75
13/10/1995,33.25,25.375
16/10/1995,33.875,26
17/10/1995,33.875,25.6875
18/10/1995,33.875,25.75
19/10/1995,34.25,26.625
20/10/1995,34.25,26.3125
23/10/1995,34,26.3125
24/10/1995,33.875,26.25
25/10/1995,33.625,26.4375
26/10/1995,33.5,26.0625
27/10/1995,33.5,26.4375
30/10/1995,33.5,26.3125
31/10/1995,34,26.3125
1/11/1995,33.375,26.3125
2/11/1995,33.75,26.4375
3/11/1995,33.75,26.625
6/11/1995,33.375,26.125
7/11/1995,33.25,26.125
8/11/1995,33.25,27
9/11/1995,33.25,26.6875
10/11/1995,33.59375,26.625
13/11/1995,33.25,26.9375
14/11/1995,33.25,26.4375
15/11/1995,33.25,27
16/11/1995,33.375,27
17/11/1995,34,27.375
20/11/1995,34,27.25
21/11/1995,33.75,27.4375
22/11/1995,34.5,27.1875
24/11/1995,34.5,27.1875
27/11/1995,34.5,26.875
28/11/1995,33.875,27.4375
29/11/1995,34.25,27.375
30/11/1995,34,27.6875
1/12/1995,33.5,27.5625
4/12/1995,34.25,28.1875
5/12/1995,34.25,28.6875
6/12/1995,34.4375,28.6875
7/12/1995,34.25,29
8/12/1995,34.5,28.9375
11/12/1995,34,28.8125
12/12/1995,34,28.9375
13/12/1995,34.25,28.9375
14/12/1995,34.25,28.875
15/12/1995,34.5,28.8125
18/12/1995,33.8125,28.4375
19/12/1995,33.75,28.5625
20/12/1995,34.25,27.375
21/12/1995,33.75,27.25
22/12/1995,33.75,27.8125
26/12/1995,34,27.875
27/12/1995,34.25,28.0625
28/12/1995,35,28.125
29/12/1995,35,27.9375
2/01/1996,34.625,27.875
3/01/1996,34.75,27.9375
4/01/1996,35,27.875
5/01/1996,35.5,27.8125
8/01/1996,34.75,27.8125
9/01/1996,34.75,27.6875
10/01/1996,35.5,27.5
11/01/1996,34.75,27.6875
12/01/1996,35,28.1875
15/01/1996,34.5,28.1875
16/01/1996,34.5,28.625
17/01/1996,35,28.625
18/01/1996,34.25,28.875
19/01/1996,34.25,28.75
22/01/1996,34,28.875
23/01/1996,33.5,29.0625
24/01/1996,33.5,29.3125
25/01/1996,33.75,29.5625
26/01/1996,33.5,29.5625
29/01/1996,33.625,30.0625
30/01/1996,34.25,29.875
31/01/1996,34.25,29.8125
1/02/1996,33.75,30.0625
2/02/1996,33.75,29.8125
5/02/1996,33.75,30.0625
6/02/1996,33.75,30.4375
7/02/1996,33.75,32.1875
8/02/1996,34,31.9375
9/02/1996,34.5,32.375
12/02/1996,33.5,32.1875
13/02/1996,33,31.8125
14/02/1996,33.25,31.375
15/02/1996,33,31.1875
16/02/1996,33,30.75
20/02/1996,33.125,30.375
21/02/1996,33.25,31.0625
22/02/1996,32.5,31.6875
23/02/1996,32.5,32.9375
26/02/1996,31.5,32.5
27/02/1996,31.5,32.0625
28/02/1996,32.25,31.6875
29/02/1996,31.5,31.625
1/03/1996,32.25,32.0625
4/03/1996,31.875,33
5/03/1996,32,33.375
6/03/1996,31.625,32.1875
7/03/1996,32.25,32.5625
8/03/1996,32.25,31.3125
11/03/1996,32.75,31.5
12/03/1996,32.75,32.0625
13/03/1996,32,31.5625
14/03/1996,33.5,31.375
15/03/1996,32.75,31.1875
18/03/1996,33,31.625
19/03/1996,33.75,31.5
20/03/1996,33.75,31.625
21/03/1996,33.75,31.5625
22/03/1996,33.75,31.625
25/03/1996,34.5,31.75
26/03/1996,34,31.875
27/03/1996,34.125,31.875
28/03/1996,34.5,31.8125
29/03/1996,33.75,31.625
1/04/1996,33.75,32
2/04/1996,34.25,32
3/04/1996,34.5,32.25
4/04/1996,33.75,32.1875
8/04/1996,34,31.4375
9/04/1996,34.25,31.125
10/04/1996,34.5,30.1875
11/04/1996,34,30.375
12/04/1996,33.75,31
15/04/1996,34.25,31.25
16/04/1996,34.25,30.9375
17/04/1996,34.25,30.625
18/04/1996,34.25,30.6875
19/04/1996,34.25,30.5
22/04/1996,33.28125,30.5625
23/04/1996,34,30.375
24/04/1996,33.75,29.6875
25/04/1996,33.75,29.9375
26/04/1996,33.25,29.9375
29/04/1996,33.25,30.6875
30/04/1996,33.25,31.75
1/05/1996,33.25,32
2/05/1996,33.25,31.5
3/05/1996,34,31.3125
6/05/1996,33.25,31.3125
7/05/1996,33.5,31.75
8/05/1996,33,32.3125
9/05/1996,33.25,32.8125
10/05/1996,32.25,32.75
13/05/1996,33,33.25
14/05/1996,32.25,33.125
15/05/1996,33.5,33.4375
16/05/1996,33,34
17/05/1996,33.25,34.5
20/05/1996,33.5,34.5625
21/05/1996,33.25,34.1875
22/05/1996,34.25,34.125
23/05/1996,34.5,33.9375
24/05/1996,34.25,33.8125
28/05/1996,34.25,33.1875
29/05/1996,34.75,33.25
30/05/1996,34.25,33.5
31/05/1996,34.75,33.25
3/06/1996,34.5,33.5
4/06/1996,34.5,33.375
5/06/1996,34.375,33.625
6/06/1996,34.375,33.875
7/06/1996,35.25,33.75
10/06/1996,35,33.625
11/06/1996,34.5,33.5
12/06/1996,34.75,33.5
13/06/1996,35.25,33.5
14/06/1996,34.75,33.125
17/06/1996,35.25,33.25
18/06/1996,34.75,33.625
19/06/1996,34.9375,34.375
20/06/1996,34.625,34
21/06/1996,35,34.25
24/06/1996,34.75,34.625
25/06/1996,34.25,35
26/06/1996,34.5,35
27/06/1996,35.25,35.625
28/06/1996,35.25,35.5
1/07/1996,35,35.625
2/07/1996,34.75,35.375
3/07/1996,35,34.75
5/07/1996,35,34
8/07/1996,34.375,33.625
9/07/1996,34.25,33.5
10/07/1996,34.125,33.625
11/07/1996,34.125,32.875
12/07/1996,34.125,33.25
15/07/1996,33.25,32
16/07/1996,33.5,31.625
17/07/1996,34,31.25
18/07/1996,33.75,32.625
19/07/1996,34.125,32.5
22/07/1996,33.5,32.875
23/07/1996,33.25,33.25
24/07/1996,33.75,32.25
25/07/1996,33.75,31.625
26/07/1996,33.75,31.875
29/07/1996,33.625,31.625
30/07/1996,33.875,32
31/07/1996,34.25,31.75
1/08/1996,33.5,32.125
2/08/1996,34,33.5
5/08/1996,33.5,33.125
6/08/1996,33.375,33.125
7/08/1996,33.5,32.375
8/08/1996,33.5,31.5
9/08/1996,33.5,30.375
12/08/1996,34,30.75
13/08/1996,34,31.625
14/08/1996,33.5,31.625
15/08/1996,33.5,31.25
16/08/1996,34,31.5
19/08/1996,33.75,30.5
20/08/1996,34,30.125
21/08/1996,34,30.625
22/08/1996,34.25,31.25
23/08/1996,35.25,31.375
26/08/1996,34.75,31.625
27/08/1996,36,31
28/08/1996,36.25,30
29/08/1996,36.75,28.625
30/08/1996,37.625,28.75
3/09/1996,38,28.625
4/09/1996,38.75,28.75
5/09/1996,38.75,28.25
6/09/1996,38,28.5
9/09/1996,37.75,28.75
10/09/1996,37.75,29.5
11/09/1996,37.25,29.875
12/09/1996,37.5,29.875
13/09/1996,37.75,29.875
16/09/1996,37.25,28.625
17/09/1996,37.75,29
18/09/1996,37.25,29.5
19/09/1996,37.25,30.125
20/09/1996,37.75,30.125
23/09/1996,37.75,29.75
24/09/1996,37.5,30
25/09/1996,37.5,30.125
26/09/1996,38,30.25
27/09/1996,38,28.125
30/09/1996,38,28.25
1/10/1996,38,28.375
2/10/1996,38,28.75
3/10/1996,38,29.25
4/10/1996,38.25,29.375
7/10/1996,38,28.875
8/10/1996,38.75,28.75
9/10/1996,38.75,28.5
10/10/1996,38.875,28.75
11/10/1996,38.5,29
14/10/1996,38.5,29
15/10/1996,38.25,28.75
16/10/1996,38.5,29.25
17/10/1996,39,30.125
18/10/1996,38.5,30.5
21/10/1996,38.5,30.125
22/10/1996,38.5,29.5
23/10/1996,39.375,29.75
24/10/1996,39.5,29.75
25/10/1996,40,30
28/10/1996,40.75,30
29/10/1996,40.5,29.625
30/10/1996,40.375,29.75
31/10/1996,40,29.625
1/11/1996,41.25,30
4/11/1996,41,29.875
5/11/1996,41.5,30
6/11/1996,42.25,30.125
7/11/1996,42.5,30.25
8/11/1996,42,31.5
11/11/1996,42,31.375
12/11/1996,41.75,31.625
13/11/1996,42.25,32
14/11/1996,46.25,32.875
15/11/1996,46.25,32.625
18/11/1996,46.5,31.875
19/11/1996,46.5,31.625
20/11/1996,46.25,31.5
21/11/1996,46.25,30.375
22/11/1996,46.1875,30
25/11/1996,46.125,30
26/11/1996,46.5,29.875
27/11/1996,46.5,30.25
29/11/1996,45.75,30.25
2/12/1996,45,30
3/12/1996,45.5,29.875
4/12/1996,45.75,30
5/12/1996,46,29.625
6/12/1996,45.5,29.375
9/12/1996,46.125,29.625
10/12/1996,46.125,29.75
11/12/1996,45.375,29.5
12/12/1996,45.875,28.875
13/12/1996,46.125,29.125
16/12/1996,46,29
17/12/1996,46,28.625
18/12/1996,46.25,28.75
19/12/1996,46.5,28.75
20/12/1996,47,29.25
23/12/1996,47.6875,29.5
24/12/1996,47.75,29.25
26/12/1996,48.75,29.5
27/12/1996,48.75,29.625
30/12/1996,47.75,29.875
31/12/1996,48.75,29.25
2/01/1997,47.75,29.5
3/01/1997,48.75,29.75
6/01/1997,48.75,29.25
7/01/1997,48.5,29.5
8/01/1997,48.25,29.625
9/01/1997,48.75,29.25
10/01/1997,50.25,29.125
13/01/1997,48.125,29.5
14/01/1997,48,29.75
15/01/1997,48,29.625
16/01/1997,47.25,30.25
17/01/1997,47.25,30.5
20/01/1997,48,31.25
21/01/1997,47.75,31.75
22/01/1997,46.75,32
23/01/1997,47.75,35.5
24/01/1997,47.5,33.875
27/01/1997,46.625,34.125
28/01/1997,46,34.5
29/01/1997,45.25,34.25
30/01/1997,45.625,34.5
31/01/1997,45.25,34.875
3/02/1997,45.125,34.125
4/02/1997,46.25,32.875
5/02/1997,46.25,31.875
6/02/1997,46,32.375
7/02/1997,46.5,32.25
10/02/1997,46,32.25
11/02/1997,45.75,32.5
12/02/1997,46,32.25
13/02/1997,45,31.875
14/02/1997,45.25,32.25
18/02/1997,44.25,32.75
19/02/1997,45.5,32.875
20/02/1997,45.5,33.5
21/02/1997,45.25,34.5
24/02/1997,43.75,34.125
25/02/1997,43.5,33.875
26/02/1997,43.375,33
27/02/1997,44,33.125
28/02/1997,43,33
3/03/1997,45.25,33.375
4/03/1997,43.75,32.25
5/03/1997,45,32.25
6/03/1997,45,31.875
7/03/1997,44.375,31.75
10/03/1997,44.5,32
11/03/1997,45.75,32.5
12/03/1997,45,32
13/03/1997,43.5,31.375
14/03/1997,45.25,31.125
17/03/1997,45.25,30.875
18/03/1997,45.25,31
19/03/1997,45.625,32
20/03/1997,46.25,32.625
21/03/1997,46.25,32.5
24/03/1997,45,32.75
25/03/1997,44.5,33.25
26/03/1997,46,33.25
27/03/1997,43.5,33.25
31/03/1997,43.5,32.375
1/04/1997,43,31.875
2/04/1997,44.25,31.875
3/04/1997,44.5,31.875
4/04/1997,44.125,31.625
7/04/1997,43.75,32.125
8/04/1997,43.75,32.125
9/04/1997,44.5,32.75
10/04/1997,44.5,33
11/04/1997,44.5,31.875
14/04/1997,44.25,32.625
15/04/1997,43,32.875
16/04/1997,44.25,32.875
17/04/1997,43.625,33.25
18/04/1997,44.5,33.125
21/04/1997,43,32.75
22/04/1997,43.875,33.5
23/04/1997,43,33.25
24/04/1997,40.5,33.5
25/04/1997,40.75,32
28/04/1997,40.25,31.25
29/04/1997,40.75,34.375
30/04/1997,38.75,34.875
1/05/1997,39.375,34.875
2/05/1997,39.75,35.5
5/05/1997,41,36.625
6/05/1997,40.625,36.375
7/05/1997,43.25,36.125
8/05/1997,41.75,35.25
9/05/1997,42,36.5
12/05/1997,41.75,36.75
13/05/1997,42.25,36.875
14/05/1997,41.5,37.125
15/05/1997,41.5,37.375
16/05/1997,41.875,36.75
19/05/1997,43,37.5
20/05/1997,43,37.5
21/05/1997,44.25,36.25
22/05/1997,44.5,35.5
23/05/1997,43.5,36.5
27/05/1997,45.125,37
28/05/1997,45.5,37.375
29/05/1997,43.75,37.375
30/05/1997,45,36.75
2/06/1997,45,37.75
3/06/1997,44.75,38.125
4/06/1997,46.25,36
5/06/1997,46.25,36.75
6/06/1997,46.125,37.125
9/06/1997,47.75,37.375
10/06/1997,47.375,37.625
11/06/1997,47,37.875
12/06/1997,46.75,38.625
13/06/1997,47.25,39
16/06/1997,47.5,38.5
17/06/1997,47,38.5
18/06/1997,47.875,38.75
19/06/1997,48.25,38.5
20/06/1997,47.5,38.125
23/06/1997,47.75,37.125
24/06/1997,47.75,37.3125
25/06/1997,47.5,37
26/06/1997,47.625,37.25
27/06/1997,48,37.875
30/06/1997,48.5,37.5625
1/07/1997,46.75,38.25
2/07/1997,47,38
3/07/1997,47.5,38.9375
7/07/1997,47.5,39
8/07/1997,48,39.1875
9/07/1997,47.5,38.375
10/07/1997,47.875,38.8125
11/07/1997,48.0625,37.375
14/07/1997,48,37.875
15/07/1997,48.5,37.25
16/07/1997,48.25,36.5625
17/07/1997,48.125,35.6875
18/07/1997,48,36
21/07/1997,48,35.5625
22/07/1997,48.5,38.0625
23/07/1997,48,37
24/07/1997,48.5,37.5
25/07/1997,48.25,38.4375
28/07/1997,48.625,38.4375
29/07/1997,49,37.75
30/07/1997,48.75,38.6875
31/07/1997,48.75,38.25
1/08/1997,49.625,38.0625
4/08/1997,49.75,38.4375
5/08/1997,50,38.8125
6/08/1997,49.5,39.6875
7/08/1997,49,39
8/08/1997,50,37.5
11/08/1997,50,38.1875
12/08/1997,51,37.4375
13/08/1997,51.5,36.6875
14/08/1997,50.5,36.25
15/08/1997,51,35.75
18/08/1997,51,36.1875
19/08/1997,50.625,36.1875
20/08/1997,50.625,36
21/08/1997,50.875,36.1875
22/08/1997,50.75,36.75
25/08/1997,50.25,36.375
26/08/1997,50.25,36.6875
27/08/1997,51.875,37.0625
28/08/1997,51.75,36.75
29/08/1997,52.25,36
2/09/1997,52.625,36.8125
3/09/1997,52.625,37.5625
4/09/1997,53.375,37.4375
5/09/1997,53,37.5
8/09/1997,53,38.125
9/09/1997,52.8125,38.4375
10/09/1997,53.25,37.75
11/09/1997,52.75,37.5
12/09/1997,52.875,38.0625
15/09/1997,52.75,37.8125
16/09/1997,53.75,38.5
17/09/1997,54,38.75
18/09/1997,53.5,38
19/09/1997,55.875,38.1875
22/09/1997,56,38.875
23/09/1997,56,38.75
24/09/1997,56,39.4375
25/09/1997,56.75,39.6875
26/09/1997,57,40.1875
29/09/1997,57.25,41
30/09/1997,57.5,40.5625
1/10/1997,58,40.1875
2/10/1997,58,39.75
3/10/1997,57.875,39.875
6/10/1997,58,40.1875
7/10/1997,57.5,38.75
8/10/1997,58.375,39.25
9/10/1997,57.75,39.125
10/10/1997,58.375,39.5
13/10/1997,57.75,39.125
14/10/1997,58.125,38.75
15/10/1997,57.75,37.5
16/10/1997,58.25,37.25
17/10/1997,58.25,37.9375
20/10/1997,58.125,38.875
21/10/1997,58,40
22/10/1997,59.25,38.4375
23/10/1997,58.25,37.75
24/10/1997,59,37.375
27/10/1997,58,34.9375
28/10/1997,58,37.6875
29/10/1997,59,36.25
30/10/1997,58.75,35.75
31/10/1997,59.5,36.875
3/11/1997,59.5,37.375
4/11/1997,60,37.25
5/11/1997,60.5,37.375
6/11/1997,60.75,36.9375
7/11/1997,60.5,36.4375
10/11/1997,60.625,35.6875
11/11/1997,60.625,35.8125
12/11/1997,60.5,35.375
13/11/1997,60.75,35.875
14/11/1997,60.5,36.5625
17/11/1997,61.125,37.375
18/11/1997,61,36.4375
19/11/1997,61,37.5625
20/11/1997,61.25,37.6875
21/11/1997,61.0625,38
24/11/1997,61.6875,37.0625
25/11/1997,61.25,37.1875
26/11/1997,61.625,36.9375
28/11/1997,61.625,36.875
1/12/1997,61.75,37.6875
2/12/1997,61.875,37.375
3/12/1997,62.375,37.8125
4/12/1997,62.875,37.375
5/12/1997,63.125,37.3125
8/12/1997,63,36.5
9/12/1997,64,35.8125
10/12/1997,63.75,35.5
11/12/1997,63.875,35.25
12/12/1997,64,35.125
15/12/1997,64,36.0625
16/12/1997,66.125,35.4375
17/12/1997,66.625,34.875
18/12/1997,66.125,34.75
19/12/1997,65.75,34.875
22/12/1997,65.75,35.125
23/12/1997,66.25,34.25
24/12/1997,66.25,34.4375
26/12/1997,66.875,34.75
29/12/1997,67.75,34.875
30/12/1997,68.5,36.6875
31/12/1997,69,36.25
2/01/1998,69.125,36
5/01/1998,69.75,36.5
6/01/1998,69,35.1875
7/01/1998,69.25,35.875
8/01/1998,68.75,35.875
9/01/1998,67.5,34.75
12/01/1998,65,35.375
13/01/1998,64.75,36.5
14/01/1998,62.75,36.6875
15/01/1998,58.5,35.9375
16/01/1998,60.25,36.6875
20/01/1998,60.25,37.625
21/01/1998,58.625,37
22/01/1998,60,36.875
23/01/1998,59.3125,36.3125
26/01/1998,58,36.4375
27/01/1998,57.875,36.0625
28/01/1998,58,36.4375
29/01/1998,56.75,36.875
30/01/1998,56,36.125
2/02/1998,56.3125,36.5
3/02/1998,57.375,35.1875
4/02/1998,57,35.4375
5/02/1998,58.25,35.25
6/02/1998,56.5,35.375
9/02/1998,60,35.75
10/02/1998,60,35.5625
11/02/1998,60,35.625
12/02/1998,59.5,36
13/02/1998,59.5,36.5
17/02/1998,60.625,35.6875
18/02/1998,60.5,35.25
19/02/1998,60.5,35.4375
20/02/1998,61.5,35.4375
23/02/1998,60.75,35.25
24/02/1998,61,35.1875
25/02/1998,61,36.375
26/02/1998,61,36.8125
27/02/1998,59.75,36.5
2/03/1998,60.625,37
3/03/1998,60.75,37.375
4/03/1998,60.625,37.0625
5/03/1998,58,36.5625
6/03/1998,60,38
9/03/1998,58.25,39.25
10/03/1998,57.9375,40.125
11/03/1998,56.875,40.25
12/03/1998,57.75,43
13/03/1998,57.125,42.9375
16/03/1998,56.625,43.3125
17/03/1998,57.1875,43.5625
18/03/1998,58.5,42.5625
19/03/1998,58.4375,41.875
20/03/1998,57.6875,43
23/03/1998,56.25,42.1875
24/03/1998,57,42.3125
25/03/1998,57.625,42.75
26/03/1998,57.875,43.25
27/03/1998,57.5625,42.3125
30/03/1998,57.125,42.75
31/03/1998,57.75,42.6875
1/04/1998,57.125,43.625
2/04/1998,57.625,44.1875
3/04/1998,58.25,44.6875
6/04/1998,60.75,42.9375
7/04/1998,60.375,42.375
8/04/1998,59.5,42.0625
9/04/1998,61,42
13/04/1998,60.75,41.3125
14/04/1998,62,41.3125
15/04/1998,62.125,41.8125
16/04/1998,63,41.625
17/04/1998,62,41.8125
20/04/1998,62.9375,41.875
21/04/1998,62.75,42.0625
22/04/1998,61.75,43.875
23/04/1998,62.25,44.1875
24/04/1998,61.875,43.625
27/04/1998,61.5,43.0625
28/04/1998,61.1875,39.75
29/04/1998,61.125,39.375
30/04/1998,61.125,39.6875
1/05/1998,61.125,39.375
4/05/1998,62.625,39.375
5/05/1998,63,40.1875
6/05/1998,62.375,39.125
7/05/1998,62,37.875
8/05/1998,62.5,38.6875
11/05/1998,62,38.75
12/05/1998,62.5,39.4375
13/05/1998,63,38.875
14/05/1998,62.125,39.0625
15/05/1998,62,37.5625
18/05/1998,62.25,37.8125
19/05/1998,62.9375,37.9375
20/05/1998,63,40.5
21/05/1998,62.8125,40.0625
22/05/1998,63,39.875
26/05/1998,63,40.375
27/05/1998,62.5,41.125
28/05/1998,63,40.4375
29/05/1998,62.3125,40.8125
1/06/1998,62.25,41.5
2/06/1998,62.125,41.1875
3/06/1998,62.25,40.75
4/06/1998,63,40.75
5/06/1998,63,42
8/06/1998,63.75,41.375
9/06/1998,63.625,42
10/06/1998,63.5,41.375
11/06/1998,63.28125,40.375
12/06/1998,65.25,40.6875
15/06/1998,66.75,41.1875
16/06/1998,66.375,41.375
17/06/1998,67.625,41.875
18/06/1998,67.9375,41.875
